bathrooms,bedrooms,breadcrumbs,description,image_url,location,price,property_id,property_name,property_type,seller_name
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Cherooty Road",Full furnished 2BHK with covered car  parking near 4th gate kozhikode contact mobile  Prefered Government /Bank employees,https://apollo.olx.in:443/v1/files/zg0om9tqwe8s2-IN/image;s=850x0,"Cherooty Road, Kozhikode, Kerala","₹ 20,000",1774544562,2 Bds - 3 Ba - 60000 ft2,Apartments,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Mankavu",House for rent near mankavu,https://apollo.olx.in:443/v1/files/56eeczp0z7212-IN/image;s=850x0,"Mankavu, Kozhikode, Kerala","₹ 15,000",1774699232,2 Bds - 2 Ba - 1000 ft2,Houses & Villas,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Malaparamba Housing Colony","We are pleased to offer the ground floor of our two-story house for rent. This beautifully maintained property is perfect for families and working women, offering a convenient and comfortable living experience. Features: - Bedrooms: 2 - Living Room: 1 - Dining Area: 1 - Kitchen: 1 - Bathrooms: 2 - Car Parking: Available - Water Supply:Corporation water and well water - Electricity: Provided Proximity to Amenities: - Supermarkets:   - Everything Supermarket - 260m   - Winfair Supermarket - 550m   - Co-operative Supermarket - 400m   - Reliance Fresh - 800m   - More Supermarket - 1.2km - Hospitals:   - Iqraa Hospital - 1.3km (5 minutes)   - Nimala Hospital - 2.2km (5 minutes)   - Malabar Hospital - 3.2km (10 minutes) - Gyms:   - ARK Fitness Centre - 260m   - Beast Fitness - 220m - Banks:   - Federal Bank - 210m   - ICICI Bank - 210m   - Calicut Co-operative Bank - 450m   - Canara Bank - 550m   - IOB - 550m   - SBI - 900m - Schools:   - Little King's Nursery School - 300m   - Silver Hills Public School - 980m   - Vedavyasa Vidyalayam - 1.1km   - NGO Quarters Government School - 850m   - Amrita Vidyalayam - 1km   - St. Mary's English Medium School - 1.3km   - JDT Islam Presentation Higher Secondary School - 2.7km Nearby Points of Interest: - Close proximity to supermarkets, hospitals, gyms,Malls, and banks. - Easy access to quality educational institutions. - Conveniently located for daily needs and emergencies. N. B. Direct Owner-to-Tenant Rental: No broker involvement. Rent directly from the owner for a hassle-free experience.",https://apollo.olx.in:443/v1/files/zh7jka1awmqd2-IN/image;s=850x0,"Malaparamba Housing Colony, Kozhikode, Kerala","₹ 14,000",1774514111,2 Bds - 2 Ba - 155 ft2,Houses & Villas,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Chevarambalam","3 bhk individual house for rental. Located area :- nadakkavu, calicut  Asking price 24000 slightly negotiable",https://apollo.olx.in:443/v1/files/19flrztykj7j3-IN/image;s=850x0,"Chevarambalam, Kozhikode, Kerala","₹ 24,000",1774704389,3 Bds - 3 Ba - 1200 ft2,Houses & Villas,
1,1,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Chevarambalam",2 bhk furnished house for rent near chevarambalam,https://apollo.olx.in:443/v1/files/g8uvl1m8s6252-IN/image;s=850x0,"Chevarambalam, Kozhikode, Kerala","₹ 15,000",1774716255,2 Bds - 1 Ba - 900 ft2,Houses & Villas,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Nellikode",Sharing room with food.ladies only.,https://apollo.olx.in:443/v1/files/le251wlzir153-IN/image;s=850x0,"Nellikode, Kozhikode, Kerala","₹ 5,500",1774712375,2 Bds - 2 Ba - 850 ft2,Houses & Villas,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Kovoor","TWO BEDROOM HALL KITCHEN ,GOOD WELL WATER ,CAR SITE RENT 10000 ADVANCE 40000 GROUND FLOOR FOR RENT , TWO BEDROOM HALL KITCHEN ,MEDICAL COLLEGE CALICUT RENT  10000 PHO 8 6    0 6 55 13 95",https://apollo.olx.in:443/v1/files/dklbjoi9x3f1-IN/image;s=850x0,"Kovoor, Kozhikode, Kerala","₹ 10,000",1728599813,2 Bds - 2 Ba - 1000 ft2,Houses & Villas,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Kovoor",കോമൺ ബാത്റൂം,,"Kovoor, Kozhikode, Kerala","₹ 10,500",1774840970,3 Bds - 2 Ba - 1000 ft2,Houses & Villas,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Kovoor",Good attractive location.ground floor a govt staff family.near to Rahmania school road. Rent Rs.11000/-per month,,"Kovoor, Kozhikode, Kerala","₹ 11,000",1774721513,2 Bds - 2 Ba - 1200 ft2,Houses & Villas,
1,1,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Chevayur",2 bedroom 1 attached common toilet traditional small house.,https://apollo.olx.in:443/v1/files/kd910dxkbl8r-IN/image;s=850x0,"Chevayur, Kozhikode, Kerala","₹ 10,000",1774836982,2 Bds - 1 Ba - 800 ft2,Houses & Villas,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Kuttuli Kailkat Stream",A semi furnished house for rent,https://apollo.olx.in:443/v1/files/iw4m9k6p6zp02-IN/image;s=850x0,"Kuttuli Kailkat Stream, Kozhikode, Kerala","₹ 22,000",1774839629,2 Bds - 2 Ba - 1300 ft2,Houses & Villas,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Kovoor",മെയിൻ റോഡിൽ നിന്ന് 600 മീറ്റർ ദൂരം കോമൺ ബാത്റൂ,,"Kovoor, Kozhikode, Kerala","₹ 8,500",1774840494,3 Bds - 3 Ba - 900 ft2,Houses & Villas,
1,1,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Araidathpalam","I am doing my CA internship at calicut and need a flat mate to share the rent , i am 23 aged, completely furnished",https://apollo.olx.in:443/v1/files/rfq180crwzn41-IN/image;s=850x0,"Araidathpalam, Kozhikode, Kerala","₹ 2,500",1774870011,2 Bds - 1 Ba - 2526 ft2,Apartments,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in East Hill","Easthill eddakad 2 bedroom house for rent. Well water,",,"East Hill, Kozhikode, Kerala","₹ 12,000",1774866716,2 Bds - 2 Ba - 900 ft2,Houses & Villas,
1,1,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Chevarambalam",Family only  Safe Advance 30 k,https://apollo.olx.in:443/v1/files/bgxw1v9p68ab1-IN/image;s=850x0,"Chevarambalam, Kozhikode, Kerala","₹ 10,000",1774888636,1 Bds - 1 Ba - 800 ft2,Houses & Villas,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Nellikode",Just 400 meters from Hilite Mall and Cyberpark. First Floor for rent. Ground floor occupied by Family. Pottammal and Thondayad jn just 2km away. House with surrounding wall and gate. Corporation water available. One car park available. Medical college Kozhikode and Baby Memorial Hospital is just 4 km away.,https://apollo.olx.in:443/v1/files/rpook98aotrf3-IN/image;s=850x0,"Nellikode, Kozhikode, Kerala","₹ 13,000",1774887337,2 Bds - 2 Ba - 1000 ft2,Houses & Villas,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Kasaba Village",Flat for rent,https://apollo.olx.in:443/v1/files/nd9lphb24vym1-IN/image;s=850x0,"Kasaba Village, Kozhikode, Kerala","₹ 12,500",1774874525,2 Bds - 2 Ba - 900 ft2,Apartments,
4,4,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Malaparamba","4BHK fully furnished flat, highly maintened and good looking flat for rent",https://apollo.olx.in:443/v1/files/mj8kiz4urgux-IN/image;s=850x0,"Malaparamba, Kozhikode, Kerala","₹ 35,000",1772688274,4 Bds - 4 Ba - 1500 ft2,Apartments,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad","Adv   1  lakh Rent   30000 Bedroom   3 New House Bacheller, familly, office, ladies allowed 0101",https://apollo.olx.in:443/v1/files/9k1ap96s1brj1-IN/image;s=850x0,"Thondayad, Kozhikode, Kerala","₹ 30,000",1774205002,3 Bds - 2 Ba - 1700 ft2,Houses & Villas,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Kottuli","Adv    50,000 Rent   12,000 Bed   2 Attached  2 Bachellor's allowed  Pipe conection 0101",https://apollo.olx.in:443/v1/files/11a6v6pf39ru-IN/image;s=850x0,"Kottuli, Kozhikode, Kerala","₹ 12,000",1774206528,2 Bds - 2 Ba - 700 ft2,Houses & Villas,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in St Vincent Colony",Upstair home,https://apollo.olx.in:443/v1/files/r8dp6vi3hrbi1-IN/image;s=850x0,"St Vincent Colony, Kozhikode, Kerala","₹ 20,000",1774895439,2 Bds - 2 Ba - 2200 ft2,Houses & Villas,
1,1,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad","Adv 30000 Rent 10000 Bed   2 Attached   1 Pipe conection Bachelor's, ladies, familly 0101",https://apollo.olx.in:443/v1/files/25cmu2gnt1zo3-IN/image;s=850x0,"Thondayad, Kozhikode, Kerala","₹ 10,000",1774202686,2 Bds - 1 Ba - 800 ft2,Houses & Villas,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in East Hill","Kozhikode Easthill Rental house, 3 bed Rooms attached living dining and kitchen 1650 sqrft, 100 meter pump main road Rent ₹17000/-,advance ₹60000/- Kunduparamp mokavoor side Rental house 3bed rooms attached 1400sqrft upstair good well water good residential area 200 m from bypass road parking facility Rent ₹14500/- advance ₹50000/-",https://apollo.olx.in:443/v1/files/tdjd1ngoj44i1-IN/image;s=850x0,"East Hill, Kozhikode, Kerala","₹ 17,000",1774723029,3 Bds - 3 Ba - 1650 ft2,Houses & Villas,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Mankavu",FURNISHED DOUBLE STOREYED HOUSE FOR RENT MANKAVU CALICUT RENT 20000 ADVANCE 60000 MOB 7    3    0  6   6  8  1  1 0  6,,"Mankavu, Kozhikode, Kerala","₹ 20,000",1758904768,3 Bds - 2 Ba - 1800 ft2,Houses & Villas,
4,4,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Malaparamba",New home for Rent near main road compound wall well water and cooperation water,,"Malaparamba, Kozhikode, Kerala","₹ 25,000",1760507143,4 Bds - 4 Ba - 2200 ft2,Houses & Villas,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Calicut Civil Station",Room for rent,https://apollo.olx.in:443/v1/files/iij6r8cg1o4w2-IN/image;s=850x0,"Calicut Civil Station, Kozhikode, Kerala","₹ 18,000",1774923041,2 Bds - 2 Ba - 1100 ft2,Houses & Villas,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Poovangal",Compound wall well water near by bypass,,"Poovangal, Kozhikode, Kerala","₹ 15,000",1760514523,3 Bds - 3 Ba - 1849 ft2,Houses & Villas,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Govindapuram",INDEPENTENT HOUSE FOR RENT WESTHILL CALICUT RENT 15000 ADVANCE 50000 MOB  7    3    0  6   6  8  1  1 0  6,https://apollo.olx.in:443/v1/files/qgzuhlit6oh1-IN/image;s=850x0,"Govindapuram, Kozhikode, Kerala","₹ 15,000",1758904254,3 Bds - 2 Ba - 1800 ft2,Houses & Villas,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad",House for rent @chevayoor,https://apollo.olx.in:443/v1/files/g4duahr7q7kq1-IN/image;s=850x0,"Thondayad, Kozhikode, Kerala","₹ 18,000",1730394752,3 Bds - 3 Ba - 2000 ft2,Houses & Villas,
4,4,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad",Near by by pass compound wall well water new house for rent,,"Thondayad, Kozhikode, Kerala","₹ 24,000",1760538482,4 Bds - 4 Ba - 2450 ft2,Houses & Villas,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Nadakkavu","2bhk flat for rent semi furnished  Ready to move  Car parking   Good view  Maintenance charges Near school, shops, super market, hospitals, medical shops, bank, atm, market etc  Easy to access super market, Railway station  Rent : 22k",https://apollo.olx.in:443/v1/files/oenhlv2bgwn4-IN/image;s=850x0,"Nadakkavu, Kozhikode, Kerala","₹ 22,000",1774991185,2 Bds - 2 Ba - 1200 ft2,Builder Floors,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Pottammal","2bhk luxury flat for rent fully furnished  Monthly only  Ready to move  Car parking  Luxury facilities and amenities  Good furnished  Good view  Maintenance charges Near school, shops, super market, hospitals, medical shops, bank, atm, market etc  Easy to access hilite mall, airport, Oxford school,  Rent : 40k",https://apollo.olx.in:443/v1/files/wbk6s3xkybah3-IN/image;s=850x0,"Pottammal, Kozhikode, Kerala","₹ 40,000",1774991977,2 Bds - 3 Ba - 1250 ft2,Builder Floors,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Karaparamba",Compound wall well water new house for rent near by main road,,"Karaparamba, Kozhikode, Kerala","₹ 14,000",1760522367,3 Bds - 3 Ba - 1752 ft2,Houses & Villas,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Karaparamba","3 BHK UNFURNISHED FLAT FOR RENT NEAR KARAPPARAMB, CALICUT Rent 25000+ mnc *Furnished only kitchen cabinet, light, fans Amenities :- Gym Swimming poll Childrens play area Grand lobby Guest car parking 24 hrs security Power backup Waste management",https://apollo.olx.in:443/v1/files/12qyjo58g6l01-IN/image;s=850x0,"Karaparamba, Kozhikode, Kerala","₹ 25,000",1775001909,3 Bds - 3 Ba - 1720 ft2,Builder Floors,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Eranjipalam","2 Bhk furnished flat for rent eranippalam, calicut Rent 28000+ mnc Aminites :- Swaming pool Gym Guest car parking Grand lobby Childrens play area Party hall Opan area Garden Games room",https://apollo.olx.in:443/v1/files/t3u2fghhd8ag-IN/image;s=850x0,"Eranjipalam, Kozhikode, Kerala","₹ 28,000",1771299421,2 Bds - 2 Ba - 1390 ft2,Builder Floors,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Nadakkavu",Well water and cooperation water co mpound wall near by Nadakkavu girls high school,,"Nadakkavu, Kozhikode, Kerala","₹ 20,000",1760479319,3 Bds - 3 Ba - 1850 ft2,Houses & Villas,
4,4,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Kuthiravattom",4bhk well water compound wall walk-in distance from Main road,https://apollo.olx.in:443/v1/files/j554tyqh3oei1-IN/image;s=850x0,"Kuthiravattom, Kozhikode, Kerala","₹ 30,000",1760522776,4 Bds - 4 Ba - 2238 ft2,Houses & Villas,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Malaparamba",Compound wall well water near by bypass,,"Malaparamba, Kozhikode, Kerala","₹ 22,000",1763500874,3 Bds - 3 Ba - 1560 ft2,Houses & Villas,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Eranjipalam",Aminites :- Swaming pool Gym Childrens play area Party hall Opan area Guest parking Grand lobby Garden,,"Eranjipalam, Kozhikode, Kerala","₹ 35,000",1765841028,3 Bds - 3 Ba - 1750 ft2,Builder Floors,
